選択,基準日,方向,銘柄,エントリー時刻,クローズ時刻,保有時間,開始時,跨ぎフラグ,勝率_30日,勝率_90日,勝率_365日,勝率_平均,勝率重視ポイント,利益効率ポイント,時間効率ポイント,最大利益ポイント,勝率重視ポイントUS,利益効率ポイントUS,時間効率ポイントUS,最大利益ポイントUS,合計変動pips_30日,合計変動pips_90日,合計変動pips_365日,合計変動pips_平均,利益効率σ_30日,利益効率σ_90日,利益効率σ_365日,利益効率σ_平均,勝率重視スコア,利益効率スコア,時間効率スコア,最大利益スコア,変動値σ_pips_30日,変動値σ_pips_90日,変動値σ_pips_365日,変動値σ_pips_平均,平均スプレッドpips_30日,平均スプレッドpips_90日,平均スプレッドpips_365日,平均スプレッドpips_平均
FALSE,2025-07-20,Long,EURUSD,19:55:00,20:11:00,16,19,1,71.43%,56.92%,50.00%,59.45%,,,,,,,,,36.1,21.8,46.6,34.8,1.48,0.49,0.46,0.81,79.48,17.65,9.87,20.56,5.35,5.39,5.96,5.57,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,19:56:00,20:09:00,13,19,1,71.43%,60.00%,51.55%,60.99%,,,,,,,,,27.5,17.1,9.4,18.0,1.55,0.43,0.07,0.68,81.54,14.91,8.61,14.57,3.86,4.66,5.53,4.69,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,USDJPY,19:56:00,20:11:00,15,19,1,71.43%,60.00%,50.78%,60.73%,,,,,,,,,11.8,31.8,-96.9,-17.8,0.59,0.62,-0.68,0.18,81.2,3.85,2.58,5.04,4.34,6.26,8.37,6.32,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,19:56:00,20:13:00,17,19,1,71.43%,55.38%,54.26%,60.36%,,,,,,,,,40.7,14.8,181.5,79.0,1.63,0.24,1.03,0.97,80.69,21.09,8.18,18.1,5.43,6.90,10.90,7.74,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURJPY,19:56:00,20:07:00,11,19,1,71.43%,56.92%,51.16%,59.84%,,,,,,,,,20.3,14.5,44.3,26.4,1.10,0.31,0.29,0.57,80,12.36,6,8.59,4.00,5.51,9.59,6.37,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:57:00,20:04:00,7,19,1,71.43%,61.54%,50.00%,60.99%,,,,,,,,,22.5,22.6,3.2,16.1,1.80,0.79,-0.02,0.86,81.54,18.66,14.22,12.95,2.70,3.47,3.85,3.34,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,19:57:00,20:07:00,10,19,1,71.43%,56.92%,54.26%,60.87%,,,,,,,,,24.6,20.0,80.3,41.6,1.26,0.45,0.54,0.75,81.38,16.38,8.75,11.38,4.24,5.39,9.24,6.29,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:57:00,20:10:00,13,19,1,71.43%,58.46%,51.55%,60.48%,,,,,,,,,30.5,6.5,57.9,31.6,1.77,0.13,0.64,0.85,80.86,18.46,9.63,16.29,3.77,5.15,5.44,4.79,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,19:57:00,20:26:00,29,19,1,71.43%,52.31%,56.20%,59.98%,,,,,,,,,74.7,-26.2,131.3,59.9,2.16,-0.37,0.65,0.81,80.19,17.77,7.02,26.48,7.53,9.23,12.12,9.63,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,19:57:00,20:11:00,14,19,1,71.43%,55.38%,53.10%,59.97%,,,,,,,,,39.0,19.8,209.0,89.3,1.70,0.37,1.27,1.12,80.18,24.33,10.37,18.9,4.99,6.29,10.21,7.16,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:57:00,20:06:00,9,19,1,71.43%,56.92%,50.78%,59.71%,,,,,,,,,31.5,23.0,-53.2,0.4,2.61,0.64,-0.70,0.85,79.82,18.53,12.58,14.73,2.63,4.22,5.12,3.99,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,19:58:00,20:11:00,13,19,1,71.43%,61.54%,53.49%,62.15%,,,,,,,,,25.5,34.7,99.4,53.2,1.29,0.91,1.09,1.10,83.09,23.94,11.75,19.88,4.34,4.71,5.54,4.87,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,19:58:00,20:02:00,4,19,1,71.43%,61.54%,51.94%,61.64%,,,,,,,,,19.0,31.0,78.3,42.8,1.13,0.99,0.78,0.97,82.4,21.15,20.78,10.82,3.66,3.85,6.31,4.61,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:58:00,20:04:00,6,19,1,71.43%,61.54%,51.94%,61.64%,,,,,,,,,12.8,25.3,21.9,20.0,1.22,1.06,0.30,0.86,82.4,18.71,12.67,9.9,2.29,2.93,3.72,2.98,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,19:58:00,20:10:00,12,19,1,71.43%,60.00%,51.55%,60.99%,,,,,,,,,20.8,9.2,76.6,35.5,1.27,0.23,0.86,0.79,81.54,17.12,8.47,13.23,3.59,4.75,5.45,4.60,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,GBPJPY,19:58:00,20:25:00,27,19,1,71.43%,56.92%,54.26%,60.87%,,,,,,,,,48.6,71.6,255.7,125.3,1.12,0.72,0.89,0.91,81.38,19.85,6.87,24.13,9.41,12.27,18.11,13.26,0.9,0.9,0.9,0.9
FALSE,2025-07-20,Long,EURJPY,19:58:00,20:08:00,10,19,1,71.43%,55.38%,55.43%,60.75%,,,,,,,,,17.6,4.0,125.5,49.0,0.93,0.09,0.83,0.61,81.21,13.38,6.82,8.87,4.13,5.15,9.51,6.26,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:58:00,20:08:00,10,19,1,71.43%,58.46%,51.55%,60.48%,,,,,,,,,15.3,16.2,28.5,20.0,1.02,0.52,0.34,0.63,80.86,13.65,7.64,9.95,3.28,3.74,4.87,3.96,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,CHFJPY,19:58:00,20:13:00,15,19,1,71.43%,53.85%,54.65%,59.98%,,,,,,,,,21.7,-7.7,105.8,39.9,0.88,-0.15,0.77,0.50,80.18,10.93,4.04,7.88,5.41,6.59,8.53,6.84,0.8,0.8,0.8,0.8
FALSE,2025-07-20,Long,EURJPY,19:59:00,20:04:00,5,19,1,71.43%,61.54%,54.65%,62.54%,,,,,,,,,14.5,16.3,132.6,54.5,0.92,0.50,1.25,0.89,83.61,19.41,14.58,9.48,3.43,4.07,6.76,4.76,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,19:59:00,20:06:00,7,19,1,71.43%,64.62%,51.16%,62.40%,,,,,,,,,19.3,33.3,1.7,18.1,1.54,1.12,-0.02,0.88,83.43,19.12,14.37,13.09,2.74,3.64,4.81,3.73,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,19:59:00,20:11:00,12,19,1,71.43%,61.54%,53.49%,62.15%,,,,,,,,,23.0,42.3,135.6,67.0,1.10,1.12,1.54,1.25,83.09,27.34,13.63,21.29,4.59,4.69,5.42,4.90,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,19:59:00,20:09:00,10,19,1,71.43%,60.00%,52.71%,61.38%,,,,,,,,,13.9,15.2,67.0,32.0,0.86,0.45,0.82,0.71,82.06,15.52,8.24,10.72,3.52,4.07,5.00,4.20,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURJPY,19:59:00,20:02:00,3,19,1,71.43%,55.38%,53.10%,59.97%,,,,,,,,,16.7,24.5,98.8,46.7,1.11,0.86,1.04,1.00,80.18,21.85,25.64,10.01,3.29,3.51,6.00,4.27,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,AUDJPY,19:59:00,20:05:00,6,19,1,71.43%,58.46%,50.00%,59.96%,,,,,,,,,2.4,29.5,-44.7,-4.3,0.24,1.27,-0.40,0.37,80.16,8.12,5.87,4.59,2.20,2.93,6.95,4.03,0.5,0.5,0.5,0.5
FALSE,2025-07-20,Long,EURUSD,20:00:00,20:08:00,8,20,0,71.43%,61.54%,52.71%,61.89%,,,,,,,,,18.2,30.9,35.2,28.1,1.13,1.05,0.47,0.88,82.75,19.3,13.06,13.6,3.51,3.63,4.34,3.83,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,20:00:00,20:12:00,12,20,0,71.43%,61.54%,51.94%,61.64%,,,,,,,,,26.3,42.8,55.2,41.4,1.23,1.09,0.66,0.99,82.4,21.66,12.7,19.83,4.71,4.88,5.11,4.90,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,USDJPY,20:00:00,20:07:00,7,20,0,71.43%,58.46%,49.61%,59.83%,,,,,,,,,14.6,47.3,-33.7,9.4,1.21,1.36,-0.29,0.76,79.99,16.63,10.55,9.61,2.65,4.26,6.54,4.48,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURJPY,20:00:00,20:04:00,4,20,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,6.2,-2.1,50.1,18.1,0.43,-0.07,0.55,0.31,79.66,6.66,5.81,3.03,3.14,3.77,5.99,4.30,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Long,EURUSD,20:01:00,20:11:00,10,20,0,71.43%,61.54%,53.49%,62.15%,,,,,,,,,22.0,49.4,125.7,65.7,1.23,1.38,1.63,1.41,83.09,30.79,16.57,21.56,3.94,4.47,4.79,4.40,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,EURUSD,20:01:00,20:12:00,11,20,0,71.43%,60.00%,51.55%,60.99%,,,,,,,,,19.9,42.8,74.8,45.8,1.07,1.12,0.96,1.05,81.54,22.93,12.47,17.86,4.11,4.76,4.88,4.58,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,USDJPY,20:02:00,20:09:00,7,20,0,71.43%,61.54%,50.39%,61.12%,,,,,65,,,,19.6,39.4,-17.0,14.0,1.30,1.09,-0.14,0.75,81.71,16.4,11.97,10.9,3.28,4.43,5.93,4.55,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,USDJPY,20:02:00,20:06:00,4,20,0,71.43%,58.46%,49.61%,59.83%,,,,,,,48,,26.7,48.0,1.8,25.5,1.82,1.56,0.06,1.15,79.99,25.01,28.68,14.93,3.20,3.80,4.66,3.89,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,EURUSD,20:02:00,20:06:00,4,20,0,71.43%,61.54%,45.74%,59.57%,,,,,,,,,19.5,26.5,-55.2,-3.1,1.98,1.05,-0.90,0.71,79.64,15.5,19.4,10.1,2.15,3.09,3.99,3.08,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:03:00,20:30:00,27,20,0,71.43%,55.38%,56.59%,61.13%,,,,,,,,,84.8,-13.6,80.5,50.6,1.99,-0.20,0.44,0.74,81.73,16.21,8.5,29.86,9.27,9.69,11.17,10.05,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:03:00,20:33:00,30,20,0,71.43%,53.85%,54.26%,59.85%,,,,,,,,,78.0,-56.8,-31.4,-3.4,1.74,-0.66,-0.17,0.30,80.01,6.63,4.97,19.42,9.73,11.13,12.16,11.01,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:03:00,20:31:00,28,20,0,71.43%,53.85%,53.49%,59.59%,,,,,,,,,76.6,-28.9,-4.2,14.5,1.60,-0.37,-0.02,0.41,79.66,8.85,6.29,22.91,10.38,10.50,12.07,10.98,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,CADJPY,20:03:00,20:33:00,30,20,0,71.43%,56.92%,50.00%,59.45%,,,,,,,,,47.2,-80.2,-259.5,-97.5,1.74,-1.28,-1.74,-0.43,79.48,-9.33,-0.23,-0.89,5.93,7.95,9.50,7.79,0.6,0.6,0.6,0.6
FALSE,2025-07-20,Long,USDJPY,20:04:00,20:29:00,25,20,0,71.43%,55.38%,56.59%,61.13%,,,,,,,,,87.4,-0.6,81.8,56.2,2.39,-0.03,0.46,0.94,81.73,20.48,9.95,32.37,7.99,9.67,10.98,9.55,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:04:00,20:33:00,29,20,0,71.43%,55.38%,54.26%,60.36%,,,,,,,,,83.5,-34.9,-36.2,4.1,1.91,-0.41,-0.20,0.43,80.69,9.47,6.27,23.68,9.55,11.35,12.24,11.05,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:04:00,20:34:00,30,20,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,89.1,-15.8,-15.5,19.3,2.04,-0.20,-0.09,0.58,79.66,12.74,7.26,28.36,9.51,11.40,12.67,11.19,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:05:00,20:28:00,23,20,0,71.43%,58.46%,57.36%,62.42%,,,,,,,,,80.7,-9.7,1.4,24.1,2.56,-0.15,0.01,0.81,83.45,17.58,8.97,26.86,6.90,9.31,10.40,8.87,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:05:00,20:33:00,28,20,0,71.43%,56.92%,54.65%,61.00%,,,,,,,,,87.2,-42.5,-82.2,-12.5,2.11,-0.47,-0.43,0.41,81.55,8.84,6.29,22.93,9.03,11.76,12.25,11.01,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:05:00,20:34:00,29,20,0,71.43%,55.38%,53.88%,60.23%,,,,,,,,,92.8,-23.4,-61.5,2.6,2.28,-0.27,-0.31,0.56,80.52,12.31,7.32,27.61,8.91,11.79,12.64,11.12,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:06:00,20:33:00,27,20,0,71.43%,58.46%,53.10%,61.00%,,,,,,,,,67.0,-9.2,-100.0,-14.1,2.51,-0.21,-0.75,0.52,81.55,11.31,6.74,23.68,5.82,6.77,8.53,7.04,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:06:00,20:32:00,26,20,0,71.43%,56.92%,52.71%,60.35%,,,,,,,,,60.0,2.5,-90.4,-9.3,2.15,0.01,-0.67,0.50,80.69,10.83,6.7,22.66,6.07,6.92,8.62,7.20,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:06:00,20:34:00,28,20,0,71.43%,56.92%,52.33%,60.23%,,,,,,,,,68.4,15.7,-85.4,-0.4,2.64,0.25,-0.62,0.76,80.52,16.5,7.81,28.44,5.66,6.92,8.97,7.18,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:06:00,20:29:00,23,20,0,71.43%,56.92%,51.55%,59.97%,,,,,,,,,52.7,-12.3,-106.6,-22.1,2.33,-0.27,-0.91,0.38,80.17,8.35,5.58,16.69,4.93,6.45,7.55,6.31,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,AUDUSD,20:06:00,20:33:00,27,20,0,71.43%,58.46%,50.00%,59.96%,,,,,,,,,14.0,-20.1,21.0,5.0,0.91,-0.76,0.19,0.11,80.16,2.44,2.07,7.26,3.35,3.30,7.30,4.65,0.4,0.4,0.4,0.4
FALSE,2025-07-20,Short,EURUSD,20:06:00,20:30:00,24,20,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,59.2,-1.2,-91.9,-11.3,2.53,-0.06,-0.78,0.57,79.66,12.33,6.93,21.65,5.09,6.55,7.69,6.44,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:07:00,20:30:00,23,20,0,71.43%,55.38%,52.33%,59.71%,,,,,,,,,55.4,-0.3,-27.8,9.1,2.47,-0.04,-0.28,0.72,79.83,15.65,7.55,22.59,4.87,5.95,7.28,6.04,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:07:00,20:23:00,16,20,0,71.43%,52.31%,55.04%,59.59%,,,,,,,,,49.8,-37.6,57.7,23.3,1.75,-0.62,0.42,0.52,79.67,11.3,7.04,14.65,6.22,7.75,9.02,7.66,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:08:00,20:32:00,24,20,0,71.43%,60.00%,52.33%,61.25%,,,,,,,,,53.5,-7.0,-27.4,6.4,2.09,-0.17,-0.23,0.56,81.89,12.31,6.7,20.92,5.58,6.48,8.19,6.75,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:08:00,20:29:00,21,20,0,71.43%,58.46%,51.94%,60.61%,,,,,,,,,46.2,-21.8,-43.6,-6.4,2.12,-0.50,-0.41,0.40,81.03,8.77,5.47,14.95,4.75,5.83,7.06,5.88,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:08:00,20:37:00,29,20,0,71.43%,58.46%,51.16%,60.35%,,,,,,,,,65.9,2.1,-52.8,5.1,2.87,0.00,-0.40,0.82,80.68,17.96,7.07,26.67,5.00,6.96,8.45,6.80,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,GBPUSD,20:09:00,20:39:00,30,20,0,71.43%,61.54%,48.06%,60.34%,,,,,,,,,67.8,-21.5,-224.2,-59.3,1.70,-0.31,-1.27,0.04,80.67,0.86,3.98,15.53,8.75,8.96,10.87,9.53,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Short,EURUSD,20:10:00,20:40:00,30,20,0,71.43%,61.54%,54.65%,62.54%,,,,,,,,,82.5,23.0,12.3,39.3,3.19,0.31,0.05,1.18,83.61,25.82,10.09,39.38,5.64,8.56,8.64,7.61,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:10:00,20:37:00,27,20,0,71.43%,56.92%,53.10%,60.48%,,,,,,,,,71.4,-4.9,-4.7,20.6,3.30,-0.11,-0.06,1.04,80.86,22.75,8.52,29.94,4.72,7.50,7.88,6.70,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,GBPUSD,20:10:00,20:35:00,25,20,0,71.43%,56.92%,50.78%,59.71%,,,,,,,,,71.6,-20.6,-25.8,8.4,1.97,-0.32,-0.15,0.50,79.82,10.93,7.23,23.54,7.97,8.43,10.24,8.88,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Long,USDJPY,20:11:00,20:40:00,29,20,0,71.43%,58.46%,53.49%,61.13%,,,,,,,,,111.4,29.8,15.4,52.2,3.18,0.28,0.09,1.18,81.72,25.79,11.29,42.6,7.63,12.39,12.42,10.81,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:11:00,20:30:00,19,20,0,71.43%,56.92%,54.65%,61.00%,,,,,,,,,91.2,21.6,71.9,61.6,3.18,0.29,0.51,1.33,81.55,28.93,14.57,36.02,6.25,8.56,8.98,7.93,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:36:00,25,20,0,71.43%,56.92%,53.10%,60.48%,,,,,,,,,66.0,-5.9,-9.3,16.9,3.09,-0.12,-0.08,0.96,80.86,21.02,8.44,27.46,4.67,7.62,7.75,6.68,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:28:00,17,20,0,71.43%,56.92%,52.33%,60.23%,,,,,,,,,56.5,-4.3,12.5,21.6,2.67,-0.13,0.09,0.88,80.52,19.15,10.98,24.28,4.63,5.53,5.95,5.37,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,GBPUSD,20:11:00,20:30:00,19,20,0,71.43%,58.46%,49.22%,59.70%,,,,,,,,,39.8,-5.9,-61.7,-9.3,1.51,-0.13,-0.51,0.29,79.82,6.34,4.91,12.15,5.82,6.57,7.89,6.76,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Short,EURUSD,20:11:00,20:29:00,18,20,0,71.43%,55.38%,51.94%,59.58%,,,,,,,,,56.4,-3.3,27.3,26.8,2.75,-0.10,0.23,0.96,79.66,20.9,10.62,24.87,4.49,5.75,6.15,5.46,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:12:00,20:32:00,20,20,0,71.43%,60.00%,54.26%,61.90%,,,,,,,,,61.6,4.9,-7.4,19.7,2.66,0.07,-0.08,0.88,82.75,19.22,10.42,27.12,5.05,6.54,7.12,6.24,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:12:00,20:41:00,29,20,0,71.43%,60.00%,53.10%,61.51%,,,,,,,,,98.2,26.1,-61.6,20.9,2.66,0.25,-0.30,0.87,82.23,19,9.39,35.45,8.03,11.86,12.11,10.66,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:12:00,20:33:00,21,20,0,71.43%,58.46%,53.10%,61.00%,,,,,,,,,68.6,-6.8,-17.0,14.9,3.26,-0.15,-0.16,0.98,81.55,21.38,10.3,28.15,4.59,6.72,7.06,6.12,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:12:00,20:42:00,30,20,0,71.43%,60.00%,51.55%,60.99%,,,,,,,,,97.1,34.9,-70.6,20.5,2.43,0.33,-0.34,0.81,81.54,17.58,9.18,35.85,8.70,12.54,12.28,11.17,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,GBPUSD,20:12:00,20:38:00,26,20,0,71.43%,61.54%,49.61%,60.86%,,,,,,,,,58.0,-5.9,-135.1,-27.7,1.96,-0.10,-0.90,0.32,81.36,6.96,4.95,16.75,6.50,8.11,9.23,7.95,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Long,USDJPY,20:12:00,20:33:00,21,20,0,71.43%,58.46%,52.33%,60.74%,,,,,,,,,79.5,-24.3,-85.4,-10.1,2.84,-0.32,-0.52,0.67,81.2,14.55,8.14,22.24,6.11,10.18,10.39,8.89,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:12:00,20:36:00,24,20,0,71.43%,56.92%,52.71%,60.35%,,,,,,,,,63.9,-12.5,-60.2,-2.9,3.16,-0.23,-0.49,0.82,80.69,17.78,7.61,23.76,4.42,7.51,7.52,6.48,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,GBPUSD,20:12:00,20:40:00,28,20,0,71.43%,56.92%,50.78%,59.71%,,,,,,,,,67.6,-10.8,-142.0,-28.4,1.93,-0.16,-0.89,0.29,79.82,6.39,5.36,19.52,7.67,8.85,9.77,8.76,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Short,GBPUSD,20:12:00,20:39:00,27,20,0,71.43%,58.46%,49.22%,59.70%,,,,,,,,,68.8,-7.0,-170.3,-36.2,2.10,-0.11,-1.12,0.29,79.82,6.3,5.55,19.51,7.20,8.62,9.42,8.41,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Long,USDJPY,20:12:00,20:30:00,18,20,0,71.43%,53.85%,53.10%,59.46%,,,,,,,,,86.3,18.9,26.5,43.9,3.20,0.27,0.19,1.22,79.49,26.61,13.95,32.68,5.88,7.89,8.64,7.47,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,GBPUSD,20:12:00,20:41:00,29,20,0,71.43%,55.38%,51.55%,59.45%,,,,,,,,,61.0,-32.0,-178.9,-50.0,1.85,-0.49,-1.11,0.09,79.48,1.88,3.52,13.29,7.23,8.36,9.89,8.49,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Short,EURUSD,20:13:00,20:37:00,24,20,0,71.43%,58.46%,53.88%,61.26%,,,,,,,,,70.7,20.0,-6.0,28.2,4.06,0.33,-0.07,1.44,81.89,31.46,10.67,33.33,3.80,6.95,7.17,5.97,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:13:00,20:41:00,28,20,0,71.43%,58.46%,53.88%,61.26%,,,,,,,,,90.5,26.1,-56.6,20.0,2.61,0.26,-0.27,0.87,81.89,18.91,9.05,32.98,7.55,11.51,12.03,10.36,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:13:00,20:40:00,27,20,0,71.43%,58.46%,53.49%,61.13%,,,,,,,,,98.8,27.1,-25.0,33.6,3.23,0.27,-0.11,1.13,81.72,24.65,10.47,36.79,6.65,11.53,12.38,10.18,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,GBPUSD,20:13:00,20:38:00,25,20,0,71.43%,61.54%,50.39%,61.12%,,,,,,,,,51.5,5.0,-95.4,-13.0,1.88,0.07,-0.64,0.44,81.71,9.55,5.2,16.93,6.01,7.74,9.14,7.63,1.0,1.0,1.0,1.0
FALSE,2025-07-20,Long,USDJPY,20:13:00,20:39:00,26,20,0,71.43%,58.46%,52.71%,60.87%,,,,,,,,,106.0,39.9,-7.0,46.3,3.49,0.41,-0.03,1.29,81.37,28.12,12.17,41.17,6.61,11.43,11.94,9.99,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:13:00,20:43:00,30,20,0,71.43%,56.92%,51.55%,59.97%,,,,,,,,,85.1,39.8,-47.2,25.9,2.28,0.39,-0.23,0.81,80.17,17.68,8.41,32.82,8.11,12.18,12.01,10.77,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:33:00,19,20,0,71.43%,61.54%,55.04%,62.67%,,,,,,,,,52.8,1.9,6.5,20.4,2.88,0.02,0.06,0.99,83.78,21.5,9.51,23.52,4.00,6.25,6.43,5.56,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:37:00,23,20,0,71.43%,61.54%,54.65%,62.54%,,,,,,,,,58.2,22.7,-9.3,23.9,3.27,0.39,-0.09,1.19,83.61,26.01,9.44,28.25,3.89,6.85,6.86,5.87,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:40:00,26,20,0,71.43%,61.54%,53.10%,62.02%,,,,,,,,,69.3,50.6,7.7,42.5,2.99,0.76,0.04,1.26,82.92,27.55,11.14,37.69,5.06,8.14,7.65,6.95,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:34:00,20,20,0,71.43%,60.00%,54.65%,62.03%,,,,,,,,,54.2,26.8,21.1,34.0,3.03,0.50,0.18,1.24,82.92,27.01,10.87,28.29,3.90,6.46,6.87,5.74,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:14:00,20:28:00,14,20,0,71.43%,60.00%,54.65%,62.03%,,,,,,,,,62.8,18.7,39.4,40.3,2.74,0.31,0.34,1.13,82.92,24.65,13.72,25,4.99,6.85,7.60,6.48,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Short,EURUSD,20:14:00,20:35:00,21,20,0,71.43%,58.46%,54.65%,61.51%,,,,,,,,,57.6,24.5,18.1,33.4,3.04,0.42,0.17,1.21,82.24,26.4,10.74,29.36,4.14,6.94,6.91,6.00,0.3,0.3,0.3,0.3
FALSE,2025-07-20,Long,USDJPY,20:14:00,20:43:00,29,20,0,71.43%,58.46%,52.71%,60.87%,,,,,,,,,82.6,50.0,-11.0,40.5,2.09,0.49,-0.05,0.84,81.37,18.39,9.04,34.11,8.58,12.25,11.87,10.90,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:14:00,20:42:00,28,20,0,71.43%,60.00%,51.16%,60.86%,,,,,,,,,86.9,45.1,-29.4,34.2,2.21,0.43,-0.13,0.84,81.37,18.27,9.52,34.67,8.58,12.37,12.04,11.00,0.2,0.2,0.2,0.2
FALSE,2025-07-20,Long,USDJPY,20:14:00,20:39:00,25,20,0,71.43%,58.46%,51.16%,60.35%,,,,,,,,,103.5,50.1,29.2,60.9,3.30,0.51,0.16,1.32,80.68,28.87,13.05,42.47,6.83,11.50,11.73,10.02,0.2,0.2,0.2,0.2
